idHabitacion,timestampx,statusx,Habitacion
12,7/8/2022,Sala no disponible.,Estación de revisión 1
7,7/8/2022,Inicia limpieza.,Sala de procedimientos 2
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
7,7/8/2022,Sala disponible.,Sala de procedimientos 2
3,7/8/2022,Sala no disponible.,Sala de examenes 3
3,7/8/2022,Inicia limpieza.,Sala de examenes 3
3,7/8/2022,Sala disponible.,Sala de examenes 3
2,7/8/2022,Sala no disponible.,Sala de examenes 2
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
1,7/8/2022,Sala no disponible.,Sala de examenes 1
2,7/8/2022,Sala disponible.,Sala de examenes 2
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
13,7/8/2022,Sala no disponible.,Estación de revisión 2
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
13,7/8/2022,Sala disponible.,Estación de revisión 2
1,7/8/2022,Sala disponible.,Sala de examenes 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
14,7/8/2022,Sala no disponible.,Estación de revisión 3
4,7/8/2022,Sala no disponible.,Sala de examenes 4
4,7/8/2022,Inicia limpieza.,Sala de examenes 4
5,7/8/2022,Sala no disponible.,Sala de imagenes 1
5,7/8/2022,Inicia limpieza.,Sala de imagenes 1
4,7/8/2022,Sala disponible.,Sala de examenes 4
5,7/8/2022,Sala disponible.,Sala de imagenes 1
14,7/8/2022,Inicia limpieza.,Estación de revisión 3
14,7/8/2022,Sala disponible.,Estación de revisión 3
2,7/8/2022,Sala no disponible.,Sala de examenes 2
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
13,7/8/2022,Sala no disponible.,Estación de revisión 2
2,7/8/2022,Sala disponible.,Sala de examenes 2
12,7/8/2022,Sala disponible.,Estación de revisión 1
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
13,7/8/2022,Sala disponible.,Estación de revisión 2
9,7/8/2022,Sala no disponible.,Sala de procedimientos 4
9,7/8/2022,Inicia limpieza.,Sala de procedimientos 4
5,7/8/2022,Sala no disponible.,Sala de imagenes 1
5,7/8/2022,Inicia limpieza.,Sala de imagenes 1
9,7/8/2022,Sala disponible.,Sala de procedimientos 4
5,7/8/2022,Sala disponible.,Sala de imagenes 1
6,7/8/2022,Sala no disponible.,Sala de procedimientos 1
6,7/8/2022,Inicia limpieza.,Sala de procedimientos 1
7,7/8/2022,Sala no disponible.,Sala de procedimientos 2
1,7/8/2022,Sala no disponible.,Sala de examenes 1
7,7/8/2022,Inicia limpieza.,Sala de procedimientos 2
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
6,7/8/2022,Sala disponible.,Sala de procedimientos 1
1,7/8/2022,Sala disponible.,Sala de examenes 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
7,7/8/2022,Sala disponible.,Sala de procedimientos 2
3,7/8/2022,Sala no disponible.,Sala de examenes 3
3,7/8/2022,Inicia limpieza.,Sala de examenes 3
3,7/8/2022,Sala disponible.,Sala de examenes 3
5,7/8/2022,Sala no disponible.,Sala de imagenes 1
5,7/8/2022,Inicia limpieza.,Sala de imagenes 1
5,7/8/2022,Sala disponible.,Sala de imagenes 1
8,7/8/2022,Sala no disponible.,Sala de procedimientos 3
8,7/8/2022,Inicia limpieza.,Sala de procedimientos 3
8,7/8/2022,Sala disponible.,Sala de procedimientos 3
2,7/8/2022,Sala no disponible.,Sala de examenes 2
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
1,7/8/2022,Sala no disponible.,Sala de examenes 1
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
2,7/8/2022,Sala disponible.,Sala de examenes 2
1,7/8/2022,Sala disponible.,Sala de examenes 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
3,7/8/2022,Sala no disponible.,Sala de examenes 3
3,7/8/2022,Inicia limpieza.,Sala de examenes 3
13,7/8/2022,Sala no disponible.,Estación de revisión 2
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
13,7/8/2022,Sala disponible.,Estación de revisión 2
3,7/8/2022,Sala disponible.,Sala de examenes 3
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
5,7/8/2022,Sala no disponible.,Sala de imagenes 1
5,7/8/2022,Inicia limpieza.,Sala de imagenes 1
5,7/8/2022,Sala disponible.,Sala de imagenes 1
7,7/8/2022,Sala no disponible.,Sala de procedimientos 2
7,7/8/2022,Inicia limpieza.,Sala de procedimientos 2
7,7/8/2022,Sala disponible.,Sala de procedimientos 2
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
6,7/8/2022,Sala no disponible.,Sala de procedimientos 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
6,7/8/2022,Inicia limpieza.,Sala de procedimientos 1
13,7/8/2022,Sala no disponible.,Estación de revisión 2
14,7/8/2022,Sala no disponible.,Estación de revisión 3
14,7/8/2022,Inicia limpieza.,Estación de revisión 3
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
14,7/8/2022,Sala disponible.,Estación de revisión 3
13,7/8/2022,Sala disponible.,Estación de revisión 2
15,7/8/2022,Sala no disponible.,Estación de revisión 4
15,7/8/2022,Inicia limpieza.,Estación de revisión 4
6,7/8/2022,Sala disponible.,Sala de procedimientos 1
15,7/8/2022,Sala disponible.,Estación de revisión 4
1,7/8/2022,Sala no disponible.,Sala de examenes 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
13,7/8/2022,Sala no disponible.,Estación de revisión 2
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
1,7/8/2022,Sala disponible.,Sala de examenes 1
14,7/8/2022,Sala no disponible.,Estación de revisión 3
14,7/8/2022,Inicia limpieza.,Estación de revisión 3
14,7/8/2022,Sala disponible.,Estación de revisión 3
5,7/8/2022,Sala no disponible.,Sala de imagenes 1
5,7/8/2022,Inicia limpieza.,Sala de imagenes 1
5,7/8/2022,Sala disponible.,Sala de imagenes 1
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
13,7/8/2022,Sala disponible.,Estación de revisión 2
8,7/8/2022,Sala no disponible.,Sala de procedimientos 3
8,7/8/2022,Inicia limpieza.,Sala de procedimientos 3
7,7/8/2022,Sala no disponible.,Sala de procedimientos 2
8,7/8/2022,Sala disponible.,Sala de procedimientos 3
2,7/8/2022,Sala no disponible.,Sala de examenes 2
7,7/8/2022,Inicia limpieza.,Sala de procedimientos 2
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
5,7/8/2022,Sala no disponible.,Sala de imagenes 1
5,7/8/2022,Inicia limpieza.,Sala de imagenes 1
7,7/8/2022,Sala disponible.,Sala de procedimientos 2
1,7/8/2022,Sala no disponible.,Sala de examenes 1
5,7/8/2022,Sala disponible.,Sala de imagenes 1
2,7/8/2022,Sala disponible.,Sala de examenes 2
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
1,7/8/2022,Sala disponible.,Sala de examenes 1
13,7/8/2022,Sala no disponible.,Estación de revisión 2
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
12,7/8/2022,Sala no disponible.,Estación de revisión 1
13,7/8/2022,Sala disponible.,Estación de revisión 2
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
14,7/8/2022,Sala no disponible.,Estación de revisión 3
12,7/8/2022,Sala disponible.,Estación de revisión 1
14,7/8/2022,Inicia limpieza.,Estación de revisión 3
14,7/8/2022,Sala disponible.,Estación de revisión 3
15,7/8/2022,Sala no disponible.,Estación de revisión 4
6,7/8/2022,Sala no disponible.,Sala de procedimientos 1
6,7/8/2022,Inicia limpieza.,Sala de procedimientos 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
6,7/8/2022,Sala disponible.,Sala de procedimientos 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
7,7/8/2022,Sala no disponible.,Sala de procedimientos 2
1,7/8/2022,Sala no disponible.,Sala de examenes 1
9,7/8/2022,Sala no disponible.,Sala de procedimientos 4
2,7/8/2022,Sala no disponible.,Sala de examenes 2
15,7/8/2022,Inicia limpieza.,Estación de revisión 4
7,7/8/2022,Inicia limpieza.,Sala de procedimientos 2
15,7/8/2022,Sala disponible.,Estación de revisión 4
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
9,7/8/2022,Inicia limpieza.,Sala de procedimientos 4
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
1,7/8/2022,Sala disponible.,Sala de examenes 1
8,7/8/2022,Sala no disponible.,Sala de procedimientos 3
2,7/8/2022,Sala disponible.,Sala de examenes 2
8,7/8/2022,Inicia limpieza.,Sala de procedimientos 3
7,7/8/2022,Sala disponible.,Sala de procedimientos 2
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
8,7/8/2022,Sala disponible.,Sala de procedimientos 3
9,7/8/2022,Sala disponible.,Sala de procedimientos 4
6,7/8/2022,Sala no disponible.,Sala de procedimientos 1
6,7/8/2022,Inicia limpieza.,Sala de procedimientos 1
6,7/8/2022,Sala disponible.,Sala de procedimientos 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
1,7/8/2022,Sala no disponible.,Sala de examenes 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
1,7/8/2022,Sala disponible.,Sala de examenes 1
5,7/8/2022,Sala no disponible.,Sala de imagenes 1
5,7/8/2022,Inicia limpieza.,Sala de imagenes 1
5,7/8/2022,Sala disponible.,Sala de imagenes 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
1,7/8/2022,Sala no disponible.,Sala de examenes 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
6,7/8/2022,Sala no disponible.,Sala de procedimientos 1
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
6,7/8/2022,Inicia limpieza.,Sala de procedimientos 1
2,7/8/2022,Sala no disponible.,Sala de examenes 2
12,7/8/2022,Sala disponible.,Estación de revisión 1
1,7/8/2022,Sala disponible.,Sala de examenes 1
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
6,7/8/2022,Sala disponible.,Sala de procedimientos 1
2,7/8/2022,Sala disponible.,Sala de examenes 2
13,7/8/2022,Sala no disponible.,Estación de revisión 2
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
13,7/8/2022,Sala disponible.,Estación de revisión 2
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
7,7/8/2022,Sala no disponible.,Sala de procedimientos 2
12,7/8/2022,Sala disponible.,Estación de revisión 1
7,7/8/2022,Inicia limpieza.,Sala de procedimientos 2
7,7/8/2022,Sala disponible.,Sala de procedimientos 2
12,7/8/2022,Sala no disponible.,Estación de revisión 1
14,7/8/2022,Sala no disponible.,Estación de revisión 3
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
13,7/8/2022,Sala no disponible.,Estación de revisión 2
14,7/8/2022,Inicia limpieza.,Estación de revisión 3
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
14,7/8/2022,Sala disponible.,Estación de revisión 3
13,7/8/2022,Sala disponible.,Estación de revisión 2
1,7/8/2022,Sala no disponible.,Sala de examenes 1
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
1,7/8/2022,Sala disponible.,Sala de examenes 1
2,7/8/2022,Sala no disponible.,Sala de examenes 2
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
2,7/8/2022,Sala disponible.,Sala de examenes 2
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
12,7/8/2022,Sala no disponible.,Estación de revisión 1
12,7/8/2022,Inicia limpieza.,Estación de revisión 1
12,7/8/2022,Sala disponible.,Estación de revisión 1
13,7/8/2022,Sala no disponible.,Estación de revisión 2
13,7/8/2022,Inicia limpieza.,Estación de revisión 2
13,7/8/2022,Sala disponible.,Estación de revisión 2
6,7/8/2022,Sala no disponible.,Sala de procedimientos 1
6,7/8/2022,Inicia limpieza.,Sala de procedimientos 1
6,7/8/2022,Sala disponible.,Sala de procedimientos 1
8,7/8/2022,Sala no disponible.,Sala de procedimientos 3
7,7/8/2022,Sala no disponible.,Sala de procedimientos 2
8,7/8/2022,Inicia limpieza.,Sala de procedimientos 3
7,7/8/2022,Inicia limpieza.,Sala de procedimientos 2
7,7/8/2022,Sala disponible.,Sala de procedimientos 2
8,7/8/2022,Sala disponible.,Sala de procedimientos 3
1,7/8/2022,Sala no disponible.,Sala de examenes 1
1,7/8/2022,Inicia limpieza.,Sala de examenes 1
1,7/8/2022,Sala disponible.,Sala de examenes 1
2,7/8/2022,Sala no disponible.,Sala de examenes 2
2,7/8/2022,Inicia limpieza.,Sala de examenes 2
2,7/8/2022,Sala disponible.,Sala de examenes 2
12,7/9/2022,Sala no disponible.,Estación de revisión 1
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
12,7/9/2022,Sala disponible.,Estación de revisión 1
13,7/9/2022,Sala no disponible.,Estación de revisión 2
13,7/9/2022,Inicia limpieza.,Estación de revisión 2
14,7/9/2022,Sala no disponible.,Estación de revisión 3
13,7/9/2022,Sala disponible.,Estación de revisión 2
14,7/9/2022,Inicia limpieza.,Estación de revisión 3
14,7/9/2022,Sala disponible.,Estación de revisión 3
15,7/9/2022,Sala no disponible.,Estación de revisión 4
15,7/9/2022,Inicia limpieza.,Estación de revisión 4
15,7/9/2022,Sala disponible.,Estación de revisión 4
1,7/9/2022,Sala no disponible.,Sala de examenes 1
1,7/9/2022,Inicia limpieza.,Sala de examenes 1
5,7/9/2022,Sala no disponible.,Sala de imagenes 1
5,7/9/2022,Inicia limpieza.,Sala de imagenes 1
1,7/9/2022,Sala disponible.,Sala de examenes 1
5,7/9/2022,Sala disponible.,Sala de imagenes 1
2,7/9/2022,Sala no disponible.,Sala de examenes 2
2,7/9/2022,Inicia limpieza.,Sala de examenes 2
6,7/9/2022,Sala no disponible.,Sala de procedimientos 1
6,7/9/2022,Inicia limpieza.,Sala de procedimientos 1
2,7/9/2022,Sala disponible.,Sala de examenes 2
6,7/9/2022,Sala disponible.,Sala de procedimientos 1
14,7/9/2022,Sala no disponible.,Estación de revisión 3
13,7/9/2022,Sala no disponible.,Estación de revisión 2
14,7/9/2022,Inicia limpieza.,Estación de revisión 3
13,7/9/2022,Inicia limpieza.,Estación de revisión 2
14,7/9/2022,Sala disponible.,Estación de revisión 3
12,7/9/2022,Sala no disponible.,Estación de revisión 1
13,7/9/2022,Sala disponible.,Estación de revisión 2
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
15,7/9/2022,Sala no disponible.,Estación de revisión 4
15,7/9/2022,Inicia limpieza.,Estación de revisión 4
12,7/9/2022,Sala disponible.,Estación de revisión 1
15,7/9/2022,Sala disponible.,Estación de revisión 4
12,7/9/2022,Sala no disponible.,Estación de revisión 1
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
12,7/9/2022,Sala disponible.,Estación de revisión 1
1,7/9/2022,Sala no disponible.,Sala de examenes 1
12,7/9/2022,Sala no disponible.,Estación de revisión 1
1,7/9/2022,Inicia limpieza.,Sala de examenes 1
1,7/9/2022,Sala disponible.,Sala de examenes 1
4,7/9/2022,Sala no disponible.,Sala de examenes 4
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
12,7/9/2022,Sala disponible.,Estación de revisión 1
7,7/9/2022,Sala no disponible.,Sala de procedimientos 2
4,7/9/2022,Inicia limpieza.,Sala de examenes 4
3,7/9/2022,Sala no disponible.,Sala de examenes 3
7,7/9/2022,Inicia limpieza.,Sala de procedimientos 2
3,7/9/2022,Inicia limpieza.,Sala de examenes 3
4,7/9/2022,Sala disponible.,Sala de examenes 4
2,7/9/2022,Sala no disponible.,Sala de examenes 2
3,7/9/2022,Sala disponible.,Sala de examenes 3
2,7/9/2022,Inicia limpieza.,Sala de examenes 2
7,7/9/2022,Sala disponible.,Sala de procedimientos 2
2,7/9/2022,Sala disponible.,Sala de examenes 2
13,7/9/2022,Sala no disponible.,Estación de revisión 2
13,7/9/2022,Inicia limpieza.,Estación de revisión 2
14,7/9/2022,Sala no disponible.,Estación de revisión 3
14,7/9/2022,Inicia limpieza.,Estación de revisión 3
13,7/9/2022,Sala disponible.,Estación de revisión 2
1,7/9/2022,Sala no disponible.,Sala de examenes 1
14,7/9/2022,Sala disponible.,Estación de revisión 3
1,7/9/2022,Inicia limpieza.,Sala de examenes 1
15,7/9/2022,Sala no disponible.,Estación de revisión 4
12,7/9/2022,Sala no disponible.,Estación de revisión 1
13,7/9/2022,Sala no disponible.,Estación de revisión 2
1,7/9/2022,Sala disponible.,Sala de examenes 1
13,7/9/2022,Inicia limpieza.,Estación de revisión 2
15,7/9/2022,Inicia limpieza.,Estación de revisión 4
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
13,7/9/2022,Sala disponible.,Estación de revisión 2
15,7/9/2022,Sala disponible.,Estación de revisión 4
12,7/9/2022,Sala disponible.,Estación de revisión 1
5,7/9/2022,Sala no disponible.,Sala de imagenes 1
12,7/9/2022,Sala no disponible.,Estación de revisión 1
2,7/9/2022,Sala no disponible.,Sala de examenes 2
3,7/9/2022,Sala no disponible.,Sala de examenes 3
3,7/9/2022,Inicia limpieza.,Sala de examenes 3
2,7/9/2022,Inicia limpieza.,Sala de examenes 2
5,7/9/2022,Inicia limpieza.,Sala de imagenes 1
2,7/9/2022,Sala disponible.,Sala de examenes 2
5,7/9/2022,Sala disponible.,Sala de imagenes 1
3,7/9/2022,Sala disponible.,Sala de examenes 3
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
12,7/9/2022,Sala disponible.,Estación de revisión 1
7,7/9/2022,Sala no disponible.,Sala de procedimientos 2
7,7/9/2022,Inicia limpieza.,Sala de procedimientos 2
5,7/9/2022,Sala no disponible.,Sala de imagenes 1
7,7/9/2022,Sala disponible.,Sala de procedimientos 2
5,7/9/2022,Inicia limpieza.,Sala de imagenes 1
5,7/9/2022,Sala disponible.,Sala de imagenes 1
8,7/9/2022,Sala no disponible.,Sala de procedimientos 3
8,7/9/2022,Inicia limpieza.,Sala de procedimientos 3
8,7/9/2022,Sala disponible.,Sala de procedimientos 3
1,7/9/2022,Sala no disponible.,Sala de examenes 1
1,7/9/2022,Inicia limpieza.,Sala de examenes 1
1,7/9/2022,Sala disponible.,Sala de examenes 1
5,7/9/2022,Sala no disponible.,Sala de imagenes 1
5,7/9/2022,Inicia limpieza.,Sala de imagenes 1
5,7/9/2022,Sala disponible.,Sala de imagenes 1
12,7/9/2022,Sala no disponible.,Estación de revisión 1
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
12,7/9/2022,Sala disponible.,Estación de revisión 1
6,7/9/2022,Sala no disponible.,Sala de procedimientos 1
6,7/9/2022,Inicia limpieza.,Sala de procedimientos 1
13,7/9/2022,Sala no disponible.,Estación de revisión 2
6,7/9/2022,Sala disponible.,Sala de procedimientos 1
13,7/9/2022,Inicia limpieza.,Estación de revisión 2
13,7/9/2022,Sala disponible.,Estación de revisión 2
7,7/9/2022,Sala no disponible.,Sala de procedimientos 2
7,7/9/2022,Inicia limpieza.,Sala de procedimientos 2
12,7/9/2022,Sala no disponible.,Estación de revisión 1
12,7/9/2022,Inicia limpieza.,Estación de revisión 1
1,7/9/2022,Sala no disponible.,Sala de examenes 1
7,7/9/2022,Sala disponible.,Sala de procedimientos 2
1,7/9/2022,Inicia limpieza.,Sala de examenes 1
12,7/9/2022,Sala disponible.,Estación de revisión 1
1,7/9/2022,Sala disponible.,Sala de examenes 1
8,7/9/2022,Sala no disponible.,Sala de procedimientos 3
8,7/9/2022,Inicia limpieza.,Sala de procedimientos 3
8,7/9/2022,Sala disponible.,Sala de procedimientos 3
12,7/9/2022,Sala no disponible.,Estación de revisión 1
